r2,rmse,mae,exact_tier,within_one_tier,macro_f1,danger_precision,danger_recall,k,category_mode,deployability,feature_family,model,n_eval,fold_r2
0.3645916252574023,17.43107196178749,12.957561915176322,0.6380281690140845,0.9591549295774648,0.5360852935361826,0.45576407506702415,0.3601694915254237,4,full_history,diagnostic_non_deployable,cyclic_weather,hgb_l2,2840,"[0.578, 0.461, 0.512, 0.574, 0.367]"
0.36167525119149313,17.47102841416481,12.053755346404754,0.6612676056338028,0.9471830985915493,0.5582385935117246,0.6584158415841584,0.2817796610169492,3,geodata,zero_deploy_static_geodata,cyclic_weather,hgb_l2,2840,"[-0.088, 0.348, 0.323, 0.301, 0.38]"
0.36081488721955846,17.579846374220384,12.343607846973992,0.6902542372881356,0.95,0.5925470628280224,0.7668711656441718,0.31887755102040816,6,window60,short_deploy_pm25_history,external_interactions,rf_balanced,2360,"[0.427, 0.386, 0.496, 0.304, 0.364]"
0.35668327185775583,17.6365718569531,12.203185966914441,0.6978813559322034,0.9453389830508474,0.5994250466975609,0.7682926829268293,0.32142857142857145,5,window60,short_deploy_pm25_history,external_interactions,rf_balanced,2360,"[0.497, 0.405, 0.524, 0.309, 0.359]"
0.3551052514769407,17.560709101805053,12.969500509111233,0.6376760563380282,0.954225352112676,0.5281726512459074,0.45348837209302323,0.3305084745762712,4,full_history,diagnostic_non_deployable,external,hgb_l2,2840,"[0.521, 0.412, 0.563, 0.609, 0.355]"
0.354553423954971,17.66574269527024,12.500952950553545,0.6872881355932203,0.9495762711864407,0.5817278749773148,0.8267716535433071,0.26785714285714285,5,window60,short_deploy_pm25_history,external_buildings,rf_balanced,2360,"[0.517, 0.408, 0.494, 0.334, 0.356]"
0.35454559768629956,17.568327233400836,12.871326478734316,0.6348591549295775,0.956338028169014,0.5443400278915019,0.6542056074766355,0.2966101694915254,5,geodata,zero_deploy_static_geodata,cyclic_weather,rf_balanced,2840,"[-0.003, 0.547, 0.462, -0.186, 0.373]"
0.3540294049794098,17.57535083565205,13.019746960304417,0.6390845070422535,0.9577464788732394,0.532215659116289,0.4481792717086835,0.3389830508474576,4,full_history,diagnostic_non_deployable,base_cat,hgb_l2,2840,"[0.566, 0.453, 0.577, 0.584, 0.356]"
0.35185783922385694,17.604867665312565,12.289850338610114,0.6563380281690141,0.9457746478873239,0.5525905016169309,0.6683937823834197,0.2733050847457627,3,geodata,zero_deploy_static_geodata,base_cat,hgb_l2,2840,"[-0.079, 0.346, 0.35, 0.283, 0.371]"
0.34678178296391526,17.673671254433973,13.002086462244588,0.6288732394366198,0.9584507042253522,0.5418953278301959,0.6715686274509803,0.2902542372881356,5,geodata,zero_deploy_static_geodata,base_cat,rf_balanced,2840,"[-0.073, 0.472, 0.449, -0.328, 0.366]"
0.3452400208747848,17.694516154451946,13.293410702495574,0.6052816901408451,0.9559859154929577,0.5301598188336127,0.5687732342007435,0.3241525423728814,4,geodata,zero_deploy_static_geodata,cyclic_weather,rf_balanced,2840,"[0.2, 0.464, 0.292, -0.159, 0.37]"
0.34374703310177546,17.813013204581697,12.252547012150151,0.6779661016949152,0.9436440677966101,0.5368825010468395,0.7129629629629629,0.19642857142857142,3,window60,short_deploy_pm25_history,external_interactions,hgb_l2,2360,"[0.394, 0.369, 0.539, 0.425, 0.345]"
